periodo;nivel_general_aperturas;indice_ipim
2025-03-01;011_agricolas;13150,2667857565
2025-04-01;011_agricolas;12679,5578529124
2025-05-01;011_agricolas;11907,8310818307
2025-06-01;011_agricolas;11896,2203250135
2025-07-01;011_agricolas;12480,3668654577
2025-08-01;011_agricolas;13218,5881971211
2025-09-01;011_agricolas;14047,0739555954
2025-10-01;011_agricolas;15055,7265958848
2025-11-01;011_agricolas;15159,1713939305
2025-12-01;011_agricolas;15725,6779270782
2026-01-01;011_agricolas;17759,4592185936
2026-02-01;011_agricolas;17184,7686279698
2015-12-01;0111_cereales_y_oleaginosas;100
2016-01-01;0111_cereales_y_oleaginosas;113,757053497408
2016-02-01;0111_cereales_y_oleaginosas;121,009955127603
2016-03-01;0111_cereales_y_oleaginosas;121,182383077668
2016-04-01;0111_cereales_y_oleaginosas;124,610348869994
2016-05-01;0111_cereales_y_oleaginosas;136,351087245338
2016-06-01;0111_cereales_y_oleaginosas;146,299286911944
2016-07-01;0111_cereales_y_oleaginosas;146,272324089336
2016-08-01;0111_cereales_y_oleaginosas;138,538086103837
2016-09-01;0111_cereales_y_oleaginosas;132,701994216291
2016-10-01;0111_cereales_y_oleaginosas;137,318093051786
2016-11-01;0111_cereales_y_oleaginosas;137,142083134255
2016-12-01;0111_cereales_y_oleaginosas;140,910592007553
2017-01-01;0111_cereales_y_oleaginosas;146,493978929546
2017-02-01;0111_cereales_y_oleaginosas;143,056137174484
2017-03-01;0111_cereales_y_oleaginosas;129,935849960527
2017-04-01;0111_cereales_y_oleaginosas;127,262408903395
2017-05-01;0111_cereales_y_oleaginosas;130,411952976048
2017-06-01;0111_cereales_y_oleaginosas;131,079784018573
2017-07-01;0111_cereales_y_oleaginosas;140,095205508266
2017-08-01;0111_cereales_y_oleaginosas;140,485638631484
2017-09-01;0111_cereales_y_oleaginosas;141,025634799636
2017-10-01;0111_cereales_y_oleaginosas;143,843340900989
2017-11-01;0111_cereales_y_oleaginosas;144,109940703513
2017-12-01;0111_cereales_y_oleaginosas;151,799262830009
2018-01-01;0111_cereales_y_oleaginosas;167,027009670011
2018-02-01;0111_cereales_y_oleaginosas;186,264795490769
2018-03-01;0111_cereales_y_oleaginosas;201,297474693889
2018-04-01;0111_cereales_y_oleaginosas;205,607548146687
2018-05-01;0111_cereales_y_oleaginosas;240,862390139933
2018-06-01;0111_cereales_y_oleaginosas;250,110379787541
2018-07-01;0111_cereales_y_oleaginosas;252,860542544941
2018-08-01;0111_cereales_y_oleaginosas;270,980671429777
2018-09-01;0111_cereales_y_oleaginosas;322,257801352688
2018-10-01;0111_cereales_y_oleaginosas;313,350502315963
2018-11-01;0111_cereales_y_oleaginosas;294,411400842078
2018-12-01;0111_cereales_y_oleaginosas;313,246567585406
2019-01-01;0111_cereales_y_oleaginosas;311,09564993873
2019-02-01;0111_cereales_y_oleaginosas;310,977216211404
2019-03-01;0111_cereales_y_oleaginosas;316,805979494076
2019-04-01;0111_cereales_y_oleaginosas;324,067650283674
2019-05-01;0111_cereales_y_oleaginosas;354,290990873895
2019-06-01;0111_cereales_y_oleaginosas;390,032586927953
2019-07-01;0111_cereales_y_oleaginosas;376,70281858912
2019-08-01;0111_cereales_y_oleaginosas;432,507673786314
2019-09-01;0111_cereales_y_oleaginosas;483,733177483538
2019-10-01;0111_cereales_y_oleaginosas;480,700660833318
2019-11-01;0111_cereales_y_oleaginosas;508,501654618505
2019-12-01;0111_cereales_y_oleaginosas;498,333479988319
2020-01-01;0111_cereales_y_oleaginosas;524,013415413464
2020-02-01;0111_cereales_y_oleaginosas;523,426587515956
2020-03-01;0111_cereales_y_oleaginosas;511,227355705124
2020-04-01;0111_cereales_y_oleaginosas;528,767604204437
2020-05-01;0111_cereales_y_oleaginosas;533,336725577254
2020-06-01;0111_cereales_y_oleaginosas;562,48283193384
2020-07-01;0111_cereales_y_oleaginosas;605,117662094075
2020-08-01;0111_cereales_y_oleaginosas;640,125584790635
2020-09-01;0111_cereales_y_oleaginosas;715,98480104365
2020-10-01;0111_cereales_y_oleaginosas;809,271352598468
2020-11-01;0111_cereales_y_oleaginosas;857,91366169721
2020-12-01;0111_cereales_y_oleaginosas;900,792701216287
2021-01-01;0111_cereales_y_oleaginosas;974,785262335287
2021-02-01;0111_cereales_y_oleaginosas;1071,14870222446
2021-03-01;0111_cereales_y_oleaginosas;1101,85956918133
2021-04-01;0111_cereales_y_oleaginosas;1153,05575097782
2021-05-01;0111_cereales_y_oleaginosas;1176,88227826291
2021-06-01;0111_cereales_y_oleaginosas;1072,81587480245
2021-07-01;0111_cereales_y_oleaginosas;1045,52757321832
2021-08-01;0111_cereales_y_oleaginosas;1086,93306482262
2021-09-01;0111_cereales_y_oleaginosas;1127,08192594377
2021-10-01;0111_cereales_y_oleaginosas;1138,84944524595
2021-11-01;0111_cereales_y_oleaginosas;1183,59218995567
2021-12-01;0111_cereales_y_oleaginosas;1258,23534818325
2022-01-01;0111_cereales_y_oleaginosas;1415,9282866804
2022-02-01;0111_cereales_y_oleaginosas;1479,90024381097
2022-03-01;0111_cereales_y_oleaginosas;1770,37168041709
2022-04-01;0111_cereales_y_oleaginosas;1807,10018924512
2022-05-01;0111_cereales_y_oleaginosas;1936,14966592919
2022-06-01;0111_cereales_y_oleaginosas;1880,20534996999
2022-07-01;0111_cereales_y_oleaginosas;1817,65202145662
2022-08-01;0111_cereales_y_oleaginosas;1920,18179538172
2022-09-01;0111_cereales_y_oleaginosas;2158,41580800331
2022-10-01;0111_cereales_y_oleaginosas;2235,00530794972
2022-11-01;0111_cereales_y_oleaginosas;2565,26493325198
2022-12-01;0111_cereales_y_oleaginosas;2864,11593986185
2023-01-01;0111_cereales_y_oleaginosas;3163,63666142156
2023-02-01;0111_cereales_y_oleaginosas;3223,98270818813
2023-03-01;0111_cereales_y_oleaginosas;3064,49089475957
2023-04-01;0111_cereales_y_oleaginosas;3207,96921682584
2023-05-01;0111_cereales_y_oleaginosas;3558,3371370696
2023-06-01;0111_cereales_y_oleaginosas;3398,76406007421
2023-07-01;0111_cereales_y_oleaginosas;3653,67115156928
2023-08-01;0111_cereales_y_oleaginosas;4261,76968395333
2023-09-01;0111_cereales_y_oleaginosas;5018,74807728614
2023-10-01;0111_cereales_y_oleaginosas;5656,89723518859
2023-11-01;0111_cereales_y_oleaginosas;6546,68187556204
2023-12-01;0111_cereales_y_oleaginosas;9117,64669002254
2024-01-01;0111_cereales_y_oleaginosas;9571,44939125533
2024-02-01;0111_cereales_y_oleaginosas;9109,17304213389
2024-03-01;0111_cereales_y_oleaginosas;8882,38669524876
2024-04-01;0111_cereales_y_oleaginosas;8932,32192663793
2024-05-01;0111_cereales_y_oleaginosas;9735,70632533357
2024-06-01;0111_cereales_y_oleaginosas;10211,2768415291
2024-07-01;0111_cereales_y_oleaginosas;10177,5739328235
2024-08-01;0111_cereales_y_oleaginosas;9916,63270965468
2024-09-01;0111_cereales_y_oleaginosas;9931,00493411826
2024-10-01;0111_cereales_y_oleaginosas;10314,2444193309
2024-11-01;0111_cereales_y_oleaginosas;10586,6971667849
2024-12-01;0111_cereales_y_oleaginosas;10698,4349869765
2025-01-01;0111_cereales_y_oleaginosas;11075,2158580078
2025-02-01;0111_cereales_y_oleaginosas;11947,6726691882
2025-03-01;0111_cereales_y_oleaginosas;12019,8026603866
2025-04-01;0111_cereales_y_oleaginosas;12185,1684814778
2025-05-01;0111_cereales_y_oleaginosas;11944,7063721227
2025-06-01;0111_cereales_y_oleaginosas;12022,2844720691
2025-07-01;0111_cereales_y_oleaginosas;12761,1937497938
2025-08-01;0111_cereales_y_oleaginosas;14054,9635921882
2025-09-01;0111_cereales_y_oleaginosas;15042,441170096
2025-10-01;0111_cereales_y_oleaginosas;15554,189805499
2025-11-01;0111_cereales_y_oleaginosas;15115,9914443724
2025-12-01;0111_cereales_y_oleaginosas;15686,0351486428
2026-01-01;0111_cereales_y_oleaginosas;15698,9457540272
2026-02-01;0111_cereales_y_oleaginosas;15301,1723130287
2015-12-01;0112_hortalizas_y_legumbres;100
2016-01-01;0112_hortalizas_y_legumbres;109,609906063291
2016-02-01;0112_hortalizas_y_legumbres;115,67420436975
2016-03-01;0112_hortalizas_y_legumbres;148,987028432247
2016-04-01;0112_hortalizas_y_legumbres;134,644251931918
2016-05-01;0112_hortalizas_y_legumbres;180,645759071487
2016-06-01;0112_hortalizas_y_legumbres;214,292122384575
2016-07-01;0112_hortalizas_y_legumbres;206,694469473375
2016-08-01;0112_hortalizas_y_legumbres;163,344641374308
2016-09-01;0112_hortalizas_y_legumbres;174,772960559985
2016-10-01;0112_hortalizas_y_legumbres;155,898528257075
2016-11-01;0112_hortalizas_y_legumbres;141,226839070425
2016-12-01;0112_hortalizas_y_legumbres;115,363801181597
2017-01-01;0112_hortalizas_y_legumbres;130,795090405318
2017-02-01;0112_hortalizas_y_legumbres;149,509623663756
2017-03-01;0112_hortalizas_y_legumbres;160,159079645948
2017-04-01;0112_hortalizas_y_legumbres;171,614755249662
2017-05-01;0112_hortalizas_y_legumbres;150,541266927123
2017-06-01;0112_hortalizas_y_legumbres;153,029126346052
2017-07-01;0112_hortalizas_y_legumbres;158,555066899102
2017-08-01;0112_hortalizas_y_legumbres;186,672894637722
2017-09-01;0112_hortalizas_y_legumbres;184,352901731205
2017-10-01;0112_hortalizas_y_legumbres;199,985231435631
2017-11-01;0112_hortalizas_y_legumbres;190,457900916197
2017-12-01;0112_hortalizas_y_legumbres;172,677546087431
2018-01-01;0112_hortalizas_y_legumbres;199,219933098002
2018-02-01;0112_hortalizas_y_legumbres;178,04874789073
2018-03-01;0112_hortalizas_y_legumbres;165,221754429512
2018-04-01;0112_hortalizas_y_legumbres;158,431822131261
2018-05-01;0112_hortalizas_y_legumbres;211,611499629729
2018-06-01;0112_hortalizas_y_legumbres;229,341285848405
2018-07-01;0112_hortalizas_y_legumbres;284,355632194294
2018-08-01;0112_hortalizas_y_legumbres;273,499970879579
2018-09-01;0112_hortalizas_y_legumbres;232,069044480902
2018-10-01;0112_hortalizas_y_legumbres;316,308780809103
2018-11-01;0112_hortalizas_y_legumbres;277,655314648584
2018-12-01;0112_hortalizas_y_legumbres;242,399233281984
2019-01-01;0112_hortalizas_y_legumbres;255,901707457761
2019-02-01;0112_hortalizas_y_legumbres;307,238749314184
2019-03-01;0112_hortalizas_y_legumbres;333,353267270153
2019-04-01;0112_hortalizas_y_legumbres;266,709261303971
2019-05-01;0112_hortalizas_y_legumbres;277,148883941096
2019-06-01;0112_hortalizas_y_legumbres;327,647353860089
2019-07-01;0112_hortalizas_y_legumbres;369,195525050225
2019-08-01;0112_hortalizas_y_legumbres;401,977650453991
2019-09-01;0112_hortalizas_y_legumbres;417,329880851266
2019-10-01;0112_hortalizas_y_legumbres;393,610991509493
2019-11-01;0112_hortalizas_y_legumbres;417,273788193939
2019-12-01;0112_hortalizas_y_legumbres;435,127052581545
2020-01-01;0112_hortalizas_y_legumbres;426,797620095001
2020-02-01;0112_hortalizas_y_legumbres;492,420279077799
2020-03-01;0112_hortalizas_y_legumbres;556,498638850416
2020-04-01;0112_hortalizas_y_legumbres;666,92664261071
2020-05-01;0112_hortalizas_y_legumbres;752,895929126887
2020-06-01;0112_hortalizas_y_legumbres;687,742174097952
2020-07-01;0112_hortalizas_y_legumbres;582,570044542469
2020-08-01;0112_hortalizas_y_legumbres;603,676586467236
2020-09-01;0112_hortalizas_y_legumbres;671,329010683916
2020-10-01;0112_hortalizas_y_legumbres;760,912441074555
2020-11-01;0112_hortalizas_y_legumbres;664,343282317742
2020-12-01;0112_hortalizas_y_legumbres;561,51748472192
2021-01-01;0112_hortalizas_y_legumbres;563,940346796537
2021-02-01;0112_hortalizas_y_legumbres;632,160806352323
2021-03-01;0112_hortalizas_y_legumbres;648,458016444285
2021-04-01;0112_hortalizas_y_legumbres;662,241622228672
2021-05-01;0112_hortalizas_y_legumbres;709,894716652386
2021-06-01;0112_hortalizas_y_legumbres;622,693280980745
2021-07-01;0112_hortalizas_y_legumbres;739,621806129977
2021-08-01;0112_hortalizas_y_legumbres;691,466385105339
2021-09-01;0112_hortalizas_y_legumbres;772,823884083279
2021-10-01;0112_hortalizas_y_legumbres;845,870823575083
2021-11-01;0112_hortalizas_y_legumbres;693,928766921423
2021-12-01;0112_hortalizas_y_legumbres;652,860903672269
2022-01-01;0112_hortalizas_y_legumbres;1135,99427058602
2022-02-01;0112_hortalizas_y_legumbres;1525,66839916186
2022-03-01;0112_hortalizas_y_legumbres;1331,28319461767
2022-04-01;0112_hortalizas_y_legumbres;1194,88717277681
2022-05-01;0112_hortalizas_y_legumbres;1215,27437228704
2022-06-01;0112_hortalizas_y_legumbres;1331,35582368531
2022-07-01;0112_hortalizas_y_legumbres;1385,79744880298
2022-08-01;0112_hortalizas_y_legumbres;1587,50972418981
2022-09-01;0112_hortalizas_y_legumbres;1824,03462985697
2022-10-01;0112_hortalizas_y_legumbres;1892,25151143735
2022-11-01;0112_hortalizas_y_legumbres;1801,18835592715
2022-12-01;0112_hortalizas_y_legumbres;2394,14005487883
2023-01-01;0112_hortalizas_y_legumbres;2739,28130371464
2023-02-01;0112_hortalizas_y_legumbres;2509,96697564327
2023-03-01;0112_hortalizas_y_legumbres;2947,01905934943
2023-04-01;0112_hortalizas_y_legumbres;3231,37806374221
2023-05-01;0112_hortalizas_y_legumbres;2996,90343398295
2023-06-01;0112_hortalizas_y_legumbres;3155,49999408671
2023-07-01;0112_hortalizas_y_legumbres;3416,98471848885
2023-08-01;0112_hortalizas_y_legumbres;4016,22502001273
2023-09-01;0112_hortalizas_y_legumbres;3875,60135802429
2023-10-01;0112_hortalizas_y_legumbres;4352,29899087528
2023-11-01;0112_hortalizas_y_legumbres;4755,1709339758
2023-12-01;0112_hortalizas_y_legumbres;6435,40293483224
2024-01-01;0112_hortalizas_y_legumbres;6722,37749492425
2024-02-01;0112_hortalizas_y_legumbres;8935,56611275027
2024-03-01;0112_hortalizas_y_legumbres;12629,7251565907
2024-04-01;0112_hortalizas_y_legumbres;12689,8900985362
2024-05-01;0112_hortalizas_y_legumbres;17597,6029605883
2024-06-01;0112_hortalizas_y_legumbres;16363,1285581326
2024-07-01;0112_hortalizas_y_legumbres;20160,7015637813
2024-08-01;0112_hortalizas_y_legumbres;17808,600067077
2024-09-01;0112_hortalizas_y_legumbres;16315,5839712953
2024-10-01;0112_hortalizas_y_legumbres;14530,8165837203
2024-11-01;0112_hortalizas_y_legumbres;11057,5287291905
2024-12-01;0112_hortalizas_y_legumbres;9817,04561876606
2025-01-01;0112_hortalizas_y_legumbres;9430,42483268363
2025-02-01;0112_hortalizas_y_legumbres;10821,496471816
2025-03-01;0112_hortalizas_y_legumbres;15982,6956928106
2025-04-01;0112_hortalizas_y_legumbres;14543,2127511275
2025-05-01;0112_hortalizas_y_legumbres;12311,9133302772
2025-06-01;0112_hortalizas_y_legumbres;12516,7181146404
2025-07-01;0112_hortalizas_y_legumbres;13050,8568527421
2025-08-01;0112_hortalizas_y_legumbres;12934,0498608243
2025-09-01;0112_hortalizas_y_legumbres;13747,5053251523
2025-10-01;0112_hortalizas_y_legumbres;14143,4630937074
2025-11-01;0112_hortalizas_y_legumbres;11925,6533166838
2025-12-01;0112_hortalizas_y_legumbres;10246,4708210469
2026-01-01;0112_hortalizas_y_legumbres;15973,3511804104
2026-02-01;0112_hortalizas_y_legumbres;14091,8581611785
2015-12-01;0113_frutas;100
2016-01-01;0113_frutas;138,766621597755
2016-02-01;0113_frutas;172,815746019529
2016-03-01;0113_frutas;189,035448722758
2016-04-01;0113_frutas;148,279279077084
2016-05-01;0113_frutas;114,612775418153
2016-06-01;0113_frutas;112,206342639285
2016-07-01;0113_frutas;107,180575336474
2016-08-01;0113_frutas;109,114840316717
2016-09-01;0113_frutas;115,134518688607
2016-10-01;0113_frutas;130,371363620847
2016-11-01;0113_frutas;143,11907424386
2016-12-01;0113_frutas;155,995183952534
2017-01-01;0113_frutas;160,426004525401
2017-02-01;0113_frutas;157,873602061018
2017-03-01;0113_frutas;137,576510517333
2017-04-01;0113_frutas;134,92820627857
2017-05-01;0113_frutas;139,786547724437
2017-06-01;0113_frutas;137,408580181212
2017-07-01;0113_frutas;142,822908691187
2017-08-01;0113_frutas;151,444366705006
2017-09-01;0113_frutas;162,478556179682
2017-10-01;0113_frutas;171,718898984699
2017-11-01;0113_frutas;174,054973555131
2017-12-01;0113_frutas;171,300648999018
2018-01-01;0113_frutas;208,150320204429
2018-02-01;0113_frutas;238,017697813007
2018-03-01;0113_frutas;243,381075163176
2018-04-01;0113_frutas;232,041594693577
2018-05-01;0113_frutas;218,555554726767
2018-06-01;0113_frutas;197,062227529373
2018-07-01;0113_frutas;185,995548832019
2018-08-01;0113_frutas;192,246622068495
2018-09-01;0113_frutas;210,707980560442
2018-10-01;0113_frutas;224,515182859457
2018-11-01;0113_frutas;241,377183646751
2018-12-01;0113_frutas;250,754396551767
2019-01-01;0113_frutas;266,467387444248
2019-02-01;0113_frutas;260,917057460379
2019-03-01;0113_frutas;251,837605060747
2019-04-01;0113_frutas;241,134059558642
2019-05-01;0113_frutas;241,563648717426
2019-06-01;0113_frutas;235,183269722791
2019-07-01;0113_frutas;230,267349705144
2019-08-01;0113_frutas;236,38296595055
2019-09-01;0113_frutas;253,569641920442
2019-10-01;0113_frutas;274,619254262162
2019-11-01;0113_frutas;308,218053097436
2019-12-01;0113_frutas;322,424055736687
